list-dl-s,32,1,1,96,1290686,13444
list-i-m,32,10,1,960,1131329,1178
list-d-m,32,10,1,960,1125836,1172
list-il-m,32,10,1,960,1143778,1191
list-dl-m,32,10,1,960,1185179,1234
list-i-s,32,10,1,960,1079354,1124
list-d-s,32,10,1,960,1164307,1212
list-il-s,32,10,1,960,1168738,1217
list-dl-s,32,10,1,960,1096719,1142
list-i-m,32,100,1,9600,4442612,462
list-d-m,32,100,1,9600,4481431,466
list-il-m,32,100,1,9600,7004711,729
list-dl-m,32,100,1,9600,7026446,731
list-i-s,32,100,1,9600,13279378,1383
list-d-s,32,100,1,9600,12673191,1320
list-il-s,32,100,1,9600,21171317,2205
list-dl-s,32,100,1,9600,21374476,2226
list-i-m,32,1000,1,96000,139311434,1451
list-d-m,32,1000,1,96000,134887316,1405
list-il-m,32,1000,1,96000,162406767,1691
list-dl-m,32,1000,1,96000,160305143,1669
list-i-s,32,1000,1,96000,252002369,2625
list-d-s,32,1000,1,96000,255217842,2658
list-il-s,32,1000,1,96000,332474046,3463
list-dl-s,32,1000,1,96000,311537325,3245
list-none-m,1,1000,1,3000,3610445,1203
list-none-s,1,1000,1,3000,3541318,1180
list-none-m,2,1000,1,6000,6631564,1105
list-none-s,2,1000,1,6000,6648904,1108
list-none-m,4,1000,1,12000,13226299,1102
list-none-s,4,1000,1,12000,16602773,1383
list-none-m,8,1000,1,24000,26468287,1102
list-none-s,8,1000,1,24000,30055199,1252
list-none-m,12,1000,1,36000,39522994,1097
list-none-s,12,1000,1,36000,47960035,1332
list-none-m,16,1000,1,48000,53021622,1104
list-none-s,16,1000,1,48000,69371776,1445
list-none-m,24,1000,1,72000,81236525,1128
list-none-s,24,1000,1,72000,125205049,1738
